kingdom,phylum,class,order,family,genus,species,commonname
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,cautus,Nervous shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,falciformis,Silky shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,galapagensis,Galapagos shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,isodon,Finetooth shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,leucas,Bull shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,limbatus,Blacktip shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,longimanus,Oceanic whitetip shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,obscurus,Dusky shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,plumbeus,Sandbar shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,porosus,Smalltail shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,signatus,Night shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,sorrah,Spot-tail shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,tilstoni,Australian blacktip shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Galeocerdo,cuvier,Tiger shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Negaprion,brevirostris,Lemon shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Prionace,glauca,Blue shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,acutus,Milk shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,taylori,Australian sharpnose shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,terraenovae,Atlantic sharpnose shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Scoliodon,laticaudus,Spadenose shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Triaenodon,obesus,Whitetip reef shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,canicula,Small-spotted catshark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,stellaris,Nursehound
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Sphyrna,lewini,Scalloped hammerhead
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Sphyrna,tiburo,Bonnethead shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Furgaleus,macki,Whiskery skark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Galeorhinus,galeus,Tope shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Hemitriakis,japanica,Japanese topeshark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Mustelus,antarcticus,Gummy shark
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Mustelus,californicus,Gray smoothhound
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Mustelus,canis,Dusky smooth-hound
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Mustelus,griseus,Spotless smooth-hound
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Mustelus,henlei,Brown smoothhound
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Mustelus,lenticulatus,Spotted estuary smooth-hound
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Mustelus,manazo,Starspotted smooth-hound
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Mustelus,mustelus,Smooth-hound
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Triakis,semifasciata,Leopard shark
Animalia,Chordata,Chondrichthyes,Chimaeriformes,Callorhinchidae,Callorhinchus,capensis,Cape elephantfish
Animalia,Chordata,Chondrichthyes,Chimaeriformes,Callorhinchidae,Callorhinchus,milii,Elephant fish
Animalia,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Chimaera,monstrosa,Rabbitfish
Animalia,Chordata,Chondrichthyes,Heterodontiformes,Heterodontidae,Heterodontus,francisci,Horn shark
Animalia,Chordata,Chondrichthyes,Heterodontiformes,Heterodontidae,Heterodontus,galeatus,Crested bullhead shark
Animalia,Chordata,Chondrichthyes,Hexanchiformes,Notorynchidae,Notorynchus,cepedianus,Bluntnose sevengill shark
Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,pelagicus,Pelagic thresher shark
Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,superciliosus,Bigeye thresher
Animalia,Chordata,Chondrichthyes,Lamniformes,Cetorhinidae,Cetorhinus,maximus,Basking shark
Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,Carcharodon,carcharias,Great white shark
Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,Isurus,oxyrinchus,Shortfin mako
Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,Lamna,ditropis,Salmon shark
Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,Lamna,nasus,Porbeagle
Animalia,Chordata,Chondrichthyes,Lamniformes,Odontaspididae,Carcharias,taurus,Sand tiger shark
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,americana,Southern stingray
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,chrysonota,Blue stingray
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,dipterura,Diamond stingray
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,Common stingray
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Pteroplatytrygon,violacea,Pelagic stingray
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Mobulidae,Manta,birostris,Giant manta
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Aetobatus,flagellum,Longheaded eagle ray
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,californica,Bat ray
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Rhinopteridae,Rhinoptera,bonasus,Cownose ray
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Urolophidae,Trygonoptera,mucosa,Western shovelnose stingaree
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Urolophidae,Trygonoptera,personata,Masked stingaree
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Urolophidae,Urolophus,lobatus,Lobed stingaree
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Urolophidae,Urolophus,paucimaculatus,Sparsely-spotted stingaree
Animalia,Chordata,Chondrichthyes,Orectolobiformes,Ginglymostomatidae,Ginglymostoma,cirratum,Nurse shark
Animalia,Chordata,Chondrichthyes,Orectolobiformes,Hemiscylliidae,Chiloscyllium,plagiosum,Whitespotted bambooshark
Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,typus,Whale shark
Animalia,Chordata,Chondrichthyes,Pristiformes,Pristidae,Pristis,perotteti,Largetooth sawfish
Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Bathyraja,albomaculata,White-dotted skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Bathyraja,parmifera,Alaska skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Bathyraja,trachura,Roughtail skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Amblyraja,radiata,Thorny skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Dipturus,batis,Common skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Dipturus,chilensis,Beaked skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Dipturus,innominatus,New Zealand smooth skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Dipturus,nasutus,New Zealand rough skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Dipturus,pullopunctatus,Slime skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Dipturus,trachyderma,Roughskin skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Leucoraja,erinacea,Little skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Leucoraja,naevus,Sandy ray
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Leucoraja,ocellata,Winter skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Malacoraja,senta,Smooth skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,asterias,Starry skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,binoculata,Big skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,brachyura,Blonde ray
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,clavata,Thornback ray
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,microocellata,Painted ray
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,miraletus,Brown ray
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,montagui,Homelyn ray
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,rhina,Longnose skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,texana,Roundel skate
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,undulata,Undulate ray
Animalia,Chordata,Chondrichthyes,Rhinobatiformes,Rhinobatidae,Rhinobatos,horkelii,Brazilian guitarfish
Animalia,Chordata,Chondrichthyes,Rhinobatiformes,Rhinobatidae,Rhinobatos,productus,Shovelnose guitarfish
Animalia,Chordata,Chondrichthyes,Squaliformes,Centrophoridae,Centrophorus,acus,Needle dogfish
Animalia,Chordata,Chondrichthyes,Squaliformes,Centrophoridae,Centrophorus,granulosus,Gulper shark
Animalia,Chordata,Chondrichthyes,Squaliformes,Centrophoridae,Centrophorus,squamosus,Leafscale gulper shark
Animalia,Chordata,Chondrichthyes,Squaliformes,Centrophoridae,Deania,calcea,Birdbeak dogfish
Animalia,Chordata,Chondrichthyes,Squaliformes,Dalatiidae,Dalatias,licha,Kitefin shark
Animalia,Chordata,Chondrichthyes,Squaliformes,Etmopteridae,Etmopterus,baxteri,Giant lanternshark
Animalia,Chordata,Chondrichthyes,Squaliformes,Etmopteridae,Etmopterus,spinax,Velvet belly
Animalia,Chordata,Chondrichthyes,Squaliformes,Somniosidae,Centroscymnus,crepidater,Longnose velvet dogfish
Animalia,Chordata,Chondrichthyes,Squaliformes,Somniosidae,Somniosus,microcephalus,Greenland shark
Animalia,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,acanthias,Spur dogfish
Animalia,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,blainville,Longnose spurdog
Animalia,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,megalops,Shortnose spurdog
Animalia,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,mitsukurii,Shortspine dogfish
Animalia,Chordata,Chondrichthyes,Squatiniformes,Squatinidae,Squatina,argentina,Argentine angelfish
Animalia,Chordata,Chondrichthyes,Squatiniformes,Squatinidae,Squatina,californica,Pacific angel shark
Animalia,Chordata,Chondrichthyes,Squatiniformes,Squatinidae,Squatina,occulta,Hidden angel shark
Animalia,Chordata,Chondrichthyes,Torpediniformes,Torpedinidae,Torpedo,californica,Pacific electric ray
Animalia,Chordata,Chondrichthyes,Torpediniformes,Torpedinidae,Torpedo,marmorata,Marbled electric ray
Animalia,Chordata,Chondrichthyes,Torpediniformes,Torpedinidae,Torpedo,torpedo,Eyed electric ray
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,brevirostrum,Shortnose sturgeon
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,dabryanus,Yangtze sturgeon
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,fulvescens,Lake sturgeon
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,gueldenstaedtii,Russian sturgeon
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,oxyrinchus,Atlantic sturgeon
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,ruthenus,Sterlet
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,schrenckii,Amur sturgeon
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,stellatus,Star sturgeon
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,sturio,European sturgeon
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,transmontanus,White sturgeon
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Huso,dauricus,Kaluga
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Huso,huso,Beluga sturgeon
Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Pseudoscaphirhynchus,hermanni,Little shovelnose sturgeon
Animalia,Chordata,Chondrostei,Acipenseriformes,Polyodontidae,Polyodon,spathula,Mississippi paddlefish
Animalia,Chordata,Cladistei,Polypteriformes,Polypteridae,Polypterus,senegalus,Gray bichir
Animalia,Chordata,Coelacanthi,Coelacanthiformes,Latimeriidae,Latimeria,chalumnae,Coelacanth
Animalia,Chordata,Dipnoi,Ceratodontiformes,Neoceratodontidae,Neoceratodus,forsteri,Australian lungfish
Animalia,Chordata,Dipnoi,Lepidosireniformes,Lepidosirenidae,Lepidosiren,paradoxa,South American lungfish
Animalia,Chordata,Dipnoi,Lepidosireniformes,Protopteridae,Protopterus,annectens,African lungfish
Animalia,Chordata,Holostei,Amiiformes,Amiidae,Amia,calva,Bowfin
Animalia,Chordata,Holostei,Lepisosteiformes,Lepisosteidae,Lepisosteus,oculatus,Spotted gar
Animalia,Chordata,Holostei,Lepisosteiformes,Lepisosteidae,Lepisosteus,osseus,Longnose gar
Animalia,Chordata,Holostei,Lepisosteiformes,Lepisosteidae,Lepisosteus,platostomus,Shortnose gar
Animalia,Chordata,Mammalia,Afrosoricida,Tenrecidae,Echinops,telfairi,Lesser hedgehog tenrec
Animalia,Chordata,Mammalia,Afrosoricida,Tenrecidae,Geogale,aurita,Large-eared tenrec
Animalia,Chordata,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,semispinosus,Streaked tenrec
Animalia,Chordata,Mammalia,Afrosoricida,Tenrecidae,Microgale,dobsoni,Dobson's shrew tenrec
Animalia,Chordata,Mammalia,Afrosoricida,Tenrecidae,Microgale,talazaci,Talazac's shrew tenrec
Animalia,Chordata,Mammalia,Afrosoricida,Tenrecidae,Setifer,setosus,Greater hedgehog tenrec
Animalia,Chordata,Mammalia,Afrosoricida,Tenrecidae,Tenrec,ecaudatus,Tenrec
Animalia,Chordata,Mammalia,Artiodactyla,Antilocapridae,Antilocapra,americana,Pronghorn
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Addax,nasomaculatus,Addax
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Aepyceros,melampus,Impala
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Alcelaphus,buselaphus,Hartebeest
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ammodorcas,clarkei,Dibatag
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ammotragus,lervia,Aoudad
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Antidorcas,marsupialis,Springbok
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Antilope,cervicapra,Blackbuck
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Beatragus,hunteri,Hirola
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bison,bison,American bison
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bison,bonasus,European bison
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,frontalis,Gaur
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,grunniens,Yak
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,javanicus,Banteng
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,sauveli,Kouprey
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,taurus,Domestic cattle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Boselaphus,tragocamelus,Nilgai
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,bubalis,Water buffalo
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,depressicornis,Anoa
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,mindorensis,Tamaraw
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,quarlesi,Mountain anoa
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Budorcas,taxicolor,Takin
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,caucasica,West Caucasian tur
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,cylindricornis,East Caucasian tur
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,falconeri,Markhor
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,hircus,Domestic goat
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,ibex,Ibex
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,nubiana,Nubian ibex
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,pyrenaica,Spanish ibex
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,sibirica,Siberian ibex
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,crispus,Japanese serow
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,sumatraensis,Serow
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,dorsalis,Bay duiker
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,jentinki,Jentink's duiker
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,natalensis,Natal duiker
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,niger,Black duiker
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,nigrifrons,Black-fronted duiker
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,rufilatus,Red-flanked duiker
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,silvicultor,Yellow-backed duiker
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,weynsi,Weyns's duiker
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,zebra,Zebra duiker
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Connochaetes,gnou,Black wildebeest
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Connochaetes,taurinus,Blue wildebeest
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Damaliscus,lunatus,Topi
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Damaliscus,pygargus,Sassaby or blesbok
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Eudorcas,rufifrons,Red-fronted gazelle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Eudorcas,thomsonii,Thomson's gazelle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,bennettii,Indian gazelle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,cuvieri,Cuvier's gazelle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,dorcas,Dorcas gazelle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,gazella,Mountain gazelle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,leptoceros,Rhim gazelle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,spekei,Speke's gazelle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,subgutturosa,Goitered gazelle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hemitragus,hylocrius,Nilgiri tahr
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hemitragus,jayakari,Arabian tahr
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hemitragus,jemlahicus,Himalayan tahr
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hippotragus,equinus,Roan antelope
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hippotragus,niger,Sable antelope
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,ellipsiprymnus,Waterbuck
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,kob,Kob
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,leche,Lechwe
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,megaceros,Nile lechwe
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Litocranius,walleri,Gerenuk
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Madoqua,guentheri,Gunther's dik-dik
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Madoqua,kirkii,Kirk's dik-dik
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Naemorhedus,baileyi,Red goral
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Naemorhedus,caudatus,Chinese goral
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Naemorhedus,goral,Goral
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Nanger,dama,Dama gazelle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Nanger,granti,Grant's gazelle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Nanger,soemmerringii,Soemmering's gazelle
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Neotragus,moschatus,Suni
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Neotragus,pygmaeus,Royal antelope
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Oreamnos,americanus,Mountain goat
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Oreotragus,oreotragus,Klipspringer
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Oryx,dammah,Scimitar-horned oryx
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Oryx,gazella,Gemsbok
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Oryx,leucoryx,Arabian oryx
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ourebia,ourebi,Oribi
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovibos,moschatus,Muskox
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,ammon,Argali
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,aries,Domestic sheep or mouflon
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,canadensis,Bighorn sheep
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,dalli,Dall's sheep
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Pelea,capreolus,Common rhebok
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Philantomba,maxwellii,Maxwell's duiker
